epoch,loss,e_mae,f_mae,time,val_loss,val_e_mae,val_f_mae
0,6.740198633887551,42.06713640385053,204.55905117771843,0.806349515914917,6.133904797690255,33.570315156664165,196.27103635243006
1,5.629611340436068,15.58737137185579,189.1515932299874,0.654043436050415,4.53487423488072,15.679993001478058,169.25984195300512
2,2.8892906416546213,8.173965743150223,132.37264108928767,0.6840629577636719,0.889431323323931,2.6418952038511634,74.29769741637367
3,0.5629138445312326,5.579631542786956,60.079309581355616,0.6445436477661133,0.3487495609692165,1.4673012608130063,48.01762316908155
4,0.2810281427069144,2.798629853218286,42.647989466786385,0.6313283443450928,0.2183487926210676,2.6113505342176984,37.711782114846365
5,0.2094742716713385,2.237818862671371,37.176349792968146,0.6276006698608398,0.18735324484961374,2.598741291356938,34.99389333384378
6,0.18653745407407935,4.818456268615344,34.77633405815471,0.641333818435669,0.1674759898866926,1.2336990164060677,33.17322981144701
7,0.16524514217268338,3.7337281259665773,32.82681395384398,0.6371908187866211,0.14861358063561575,3.283858365778412,31.119353004864283
8,0.14513395726680756,2.3258758222006937,30.798173509538174,0.632915735244751,0.13011597841978073,3.7125665694475174,29.084382046546256
9,0.12962284277785907,7.077790415761146,28.654232282530177,0.637723445892334,0.11317825423819679,5.105108421828065,27.00680627354554
10,0.10866092450239441,3.08622516405938,26.511576704003595,0.6316864490509033,0.09606391404356275,4.571961372026375,24.88355923976217
11,0.09302958981557326,5.512111021248116,24.310804564844478,0.6355931758880615,0.07897809892892838,0.4174973333387503,22.650319284626416
12,0.08252988484772769,8.491444802282125,22.07500385967168,0.6580734252929688,0.07396676923547472,11.753230621772152,20.53630059318883
13,0.06458615223792466,4.978655080776662,20.023635419254955,0.6431896686553955,0.053572771272489,0.4561744197936995,18.576216218726977
14,0.05132909830320965,2.2891098421744327,17.997246150943365,0.6279654502868652,0.04360894379871232,3.342862839677504,16.54058029609067
15,0.047577117485078896,8.915299790466882,16.006077555092897,0.6322352886199951,0.03619152307510376,5.291364953986236,14.73578717559576
16,0.03496917828240178,4.876054726826789,14.310332734815098,0.6328728199005127,0.028914746163146838,4.002034065446684,13.20671010762453
17,0.02695260704918341,1.6808115469757468,12.78024704449556,0.632817268371582,0.022356431931257248,1.0699407264058078,11.675094121268817
18,0.038750385865569115,12.861819784368642,11.36994476176121,0.6327126026153564,0.0190410174961601,2.724266378208995,10.530293386961732
19,0.02246369772844694,6.590022472664714,10.462092447348617,0.6577963829040527,0.01612726891679423,1.438385441101023,9.774658030697278
20,0.016558690038932997,2.15560251143126,9.659907822920518,0.6296482086181641,0.014121492260268756,1.6343101493215986,9.139087450291429
21,0.01415505027398467,0.7730089266922071,8.970121366225861,0.6335659027099609,0.012160497451467174,0.16036216818195367,8.42475372233561
22,0.012584552422843197,0.55008616850087,8.399481419473886,0.6340186595916748,0.010931673193616527,0.3401722393131682,7.983168187950339
23,0.011474873150952837,0.831794066801773,7.956931134685874,0.6304795742034912,0.01026523592216628,2.160094046433057,7.5816202110477855
24,0.01711250346323306,8.280752750579268,7.624763720245524,0.6283245086669922,0.012671667417245252,7.209467901183026,7.309268760894026
25,0.01261305779388005,5.4100528041916816,7.435560797933828,0.6366705894470215,0.010064180541251386,4.207781050354242,7.165978463100536
26,0.009983220497484912,1.997697387692328,7.227300496941263,0.6277580261230469,0.0086163053555148,0.5167788726144603,7.045499049127102
27,0.009317975724115968,0.7394532632050951,7.1511549705808815,0.6298413276672363,0.00830114885632481,0.6176123778069658,6.854917188840253
28,0.01981666343371299,9.23367012662559,6.999008421024138,0.6565468311309814,0.01838607101568154,12.67192286572286,6.829538183020694
29,0.014294577614319596,7.878341425318715,6.942910713736307,0.6309552192687988,0.009817502860512053,5.430059374443123,6.717718538961241
