epoch,loss,e_mae,f_mae,time,val_loss,val_e_mae,val_f_mae
0,796.4201791469867,2271.15965835177,213.47165394287842,7.163039207458496,8.66015897478376,270.19390038081576,161.16723205362047
1,6.574351157133396,242.0774231163355,85.85044913567029,6.5987420082092285,2.975370338984898,208.49582978657313,35.36153158971241
2,1.7844755661029081,146.484785928176,30.547211949641888,6.295970916748047,0.03783655273062842,11.383003156100001,13.552626328808921
3,0.4663501658405249,66.6781455063476,13.831862821601904,6.312669515609741,0.4326056114264897,79.07818789993014,14.299140444823674
4,0.17206011383006206,42.95994079886721,12.821009597526146,6.312865495681763,0.04119989595242909,19.58963434611048,10.183150214808327
5,0.0513377463301787,21.20300574013247,9.516822389112068,6.302165746688843,0.0235498808324337,13.895023081983839,8.251885816987071
6,0.021553153172135353,10.878444202647257,8.391103134132349,6.311134099960327,0.018835304837141718,12.109787735555853,7.613997174693005
7,0.012140257928807002,6.113713016160405,7.462997311869493,6.303921937942505,0.007557188094194446,1.066338354056435,6.695170487676348
8,0.008122096447130809,2.7828099600111065,6.680111364962963,6.31308650970459,0.0061593536021454,1.6736744936289532,5.944736102329833
9,0.006148656507810721,1.4390153508149803,5.950357406758345,6.3315629959106445,0.004855872364714742,1.0413655046639698,5.271634552627802
10,0.004974055283058148,0.7305037148538619,5.3199945877377806,6.32745885848999,0.004017980935584221,0.2738259084123586,4.807236870484693
11,0.0040992396847846415,0.2789945647236891,4.821415453289564,6.35094952583313,0.0032084047727819,0.23665732130341763,4.205276058720691
12,0.003425936375816281,0.14399560313904658,4.370104270772292,6.3215556144714355,0.002681055505360876,0.03879493462071488,3.819381385775549
13,0.002892341034916731,0.09011886840408596,3.9926882510861526,6.334667921066284,0.0023255106893235017,0.12168413273424708,3.555243868114693
14,0.0025272507739898106,0.0948639874248049,3.6899346070220838,6.344773054122925,0.0020188719499856234,0.046449951956414486,3.2711885204272613
15,0.0022708301414520694,0.05725892305445786,3.4985645996549954,6.3714704513549805,0.001929276972077787,0.1062572784056621,3.1761302213583673
16,0.002103556601258998,0.09281647670342444,3.373283355568464,6.3686158657073975,0.001757664090421583,0.029919663834984282,3.0362439740981375
17,0.0019432844397110434,0.06712808499287348,3.2393643274330177,6.360169887542725,0.0016520876005025847,0.05156640327186324,2.98402997265969
18,0.0018692522829111952,0.06484573896159418,3.19261012527232,6.4032135009765625,0.0015941040889759148,0.027726464655383358,2.9436916977699314
19,0.0018077957927464293,0.07274126143714127,3.154746274678753,6.375406742095947,0.0015500469848380557,0.03913183536496945,2.8997231940073624
20,0.001762278458605019,0.07982777816113622,3.0788341358017464,6.4129180908203125,0.0015363553372610892,0.04422400369159212,2.893029579094478
21,0.0016969412457771027,0.05809123859552738,3.089414587101111,6.614143371582031,0.001465739931778184,0.02844130462368152,2.829807976792966
22,0.0016404214189746059,0.04823399173731629,3.0075570998283534,6.431982040405273,0.0014658087664949043,0.13418590866162308,2.8713364819330827
23,0.0016355092565600688,0.10962709711748175,3.0233455606951165,6.402368068695068,0.0014508185642106192,0.04539211295195855,2.8261850654546703
24,0.0015857937083078118,0.08878920254154274,2.9814890944040737,6.386812210083008,0.0014561181721676672,0.058787312030160264,2.8934174416852847
25,0.0015667549853857893,0.058771040270445295,2.950001507997513,6.409057140350342,0.0013671425986103714,0.08266467401491744,2.7712511364370584
26,0.0015798849590982383,0.06294467367787057,2.9864848877948065,6.4284117221832275,0.00141802872531116,0.12717882886395923,2.8193706114377295
27,0.001677284214215783,0.15461675558561602,3.0670031690253663,6.437602281570435,0.0013667383962976082,0.2146921241157023,2.739642048254609
28,0.0014854790105556066,0.10103078043007721,2.882278076587961,6.422544240951538,0.0012798038411087223,0.09821782753403697,2.6629618369042873
29,0.0014418619595324765,0.06539729488744903,2.8375787660479546,6.433849334716797,0.0012522208022086748,0.08121320778237921,2.647351307262267
